,Unnamed: 0,appname,crawl,state1,state2,DOM_RTED,DOM_Levenshtein,DOM_contentHash,DOM_SIMHASH,VISUAL_BlockHash,VISUAL_PHash,VISUAL_Hyst,VISUAL_PDiff,VISUAL_SIFT,VISUAL_SSIM,HUMAN_CLASSIFICATION,TAGS,state1_content,state1_tags,state1_content_tags,state2_content,state2_tags,state2_content_tags,answer,doc2vec_distance_content,doc2vec_distance_tags,doc2vec_distance_content_tags,doc2vec_distance_all
591,591,dimensiilmuku.com,crawl0,state20,state54,0.877358491,0.43191973,200,16,121,23,15941039.02,0.520596708,2.200488998,0.59202146,2," ,different functionality ,different pages ,different content","{""file_name"": ""state20.html.content"", ""state_name"": ""state20"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state20.html.content""}","{""file_name"": ""state20.html.tags"", ""state_name"": ""state20"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state20.html.tags""}","{""file_name"": ""state20.html.content_tags"", ""state_name"": ""state20"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state20.html.content_tags""}","{""file_name"": ""state54.html.content"", ""state_name"": ""state54"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state54.html.content""}","{""file_name"": ""state54.html.tags"", ""state_name"": ""state54"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state54.html.tags""}","{""file_name"": ""state54.html.content_tags"", ""state_name"": ""state54"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state54.html.content_tags""}",0,0.1813048,0.10102779,0.08993155,0.13835247
592,592,madinaedu.gov.sa,crawl0,index,state31,0.0,0.223373937,17,0,16,7,8566682.14,0.05,81.37,0.93,0,,"{""file_name"": ""index.html.content"", ""state_name"": ""index"", ""app_name"": ""madinaedu.gov.sa"", ""path"": ""madinaedu.gov.sa\\index.html.content""}","{""file_name"": ""index.html.tags"", ""state_name"": ""index"", ""app_name"": ""madinaedu.gov.sa"", ""path"": ""madinaedu.gov.sa\\index.html.tags""}","{""file_name"": ""index.html.content_tags"", ""state_name"": ""index"", ""app_name"": ""madinaedu.gov.sa"", ""path"": ""madinaedu.gov.sa\\index.html.content_tags""}","{""file_name"": ""state31.html.content"", ""state_name"": ""state31"", ""app_name"": ""madinaedu.gov.sa"", ""path"": ""madinaedu.gov.sa\\state31.html.content""}","{""file_name"": ""state31.html.tags"", ""state_name"": ""state31"", ""app_name"": ""madinaedu.gov.sa"", ""path"": ""madinaedu.gov.sa\\state31.html.tags""}","{""file_name"": ""state31.html.content_tags"", ""state_name"": ""state31"", ""app_name"": ""madinaedu.gov.sa"", ""path"": ""madinaedu.gov.sa\\state31.html.content_tags""}",1,0.9791654,0.9865999,0.9916582,0.9844044
593,593,witchtree-grusskarten.de,crawl0,state6,state37,0.000722022,0.009596762,6,0,19,11,91283.722,0.072975521,75.60529634,0.689880737,0,,"{""file_name"": ""state6.html.content"", ""state_name"": ""state6"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state6.html.content""}","{""file_name"": ""state6.html.tags"", ""state_name"": ""state6"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state6.html.tags""}","{""file_name"": ""state6.html.content_tags"", ""state_name"": ""state6"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state6.html.content_tags""}","{""file_name"": ""state37.html.content"", ""state_name"": ""state37"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state37.html.content""}","{""file_name"": ""state37.html.tags"", ""state_name"": ""state37"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state37.html.tags""}","{""file_name"": ""state37.html.content_tags"", ""state_name"": ""state37"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state37.html.content_tags""}",1,0.8965812,0.99240583,0.9640138,0.95646775
594,594,witchtree-grusskarten.de,crawl0,state7,state39,0.0,0.009184083,4,0,2,5,30727.219,0.008298946,78.95539459,0.971393904,1,,"{""file_name"": ""state7.html.content"", ""state_name"": ""state7"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state7.html.content""}","{""file_name"": ""state7.html.tags"", ""state_name"": ""state7"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state7.html.tags""}","{""file_name"": ""state7.html.content_tags"", ""state_name"": ""state7"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state7.html.content_tags""}","{""file_name"": ""state39.html.content"", ""state_name"": ""state39"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state39.html.content""}","{""file_name"": ""state39.html.tags"", ""state_name"": ""state39"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state39.html.tags""}","{""file_name"": ""state39.html.content_tags"", ""state_name"": ""state39"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state39.html.content_tags""}",1,0.91033643,0.99248755,0.97652036,0.96406317
595,595,witchtree-grusskarten.de,crawl0,state16,state31,0.000722022,0.010277618,5,0,17,10,36354.40419,0.073542563,76.53319818,0.68889533,1,,"{""file_name"": ""state16.html.content"", ""state_name"": ""state16"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state16.html.content""}","{""file_name"": ""state16.html.tags"", ""state_name"": ""state16"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state16.html.tags""}","{""file_name"": ""state16.html.content_tags"", ""state_name"": ""state16"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state16.html.content_tags""}","{""file_name"": ""state31.html.content"", ""state_name"": ""state31"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state31.html.content""}","{""file_name"": ""state31.html.tags"", ""state_name"": ""state31"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state31.html.tags""}","{""file_name"": ""state31.html.content_tags"", ""state_name"": ""state31"", ""app_name"": ""witchtree-grusskarten.de"", ""path"": ""witchtree-grusskarten.de\\state31.html.content_tags""}",1,0.935599,0.9898275,0.9465933,0.9715364
596,596,mkvkok.hu,crawl0,state7,state8,0.017112299,0.008104995,1,0,14,16,179952.1251,0.070742397,77.59024566,0.780182059,1,,"{""file_name"": ""state7.html.content"", ""state_name"": ""state7"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state7.html.content""}","{""file_name"": ""state7.html.tags"", ""state_name"": ""state7"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state7.html.tags""}","{""file_name"": ""state7.html.content_tags"", ""state_name"": ""state7"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state7.html.content_tags""}","{""file_name"": ""state8.html.content"", ""state_name"": ""state8"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state8.html.content""}","{""file_name"": ""state8.html.tags"", ""state_name"": ""state8"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state8.html.tags""}","{""file_name"": ""state8.html.content_tags"", ""state_name"": ""state8"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state8.html.content_tags""}",1,0.99586666,0.9936841,0.9944303,0.9946805
597,597,mkvkok.hu,crawl0,state25,state28,0.020320856,0.009123262,1,0,14,12,84174.65627,0.039393761,75.45168435,0.805632826,1,,"{""file_name"": ""state25.html.content"", ""state_name"": ""state25"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state25.html.content""}","{""file_name"": ""state25.html.tags"", ""state_name"": ""state25"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state25.html.tags""}","{""file_name"": ""state25.html.content_tags"", ""state_name"": ""state25"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state25.html.content_tags""}","{""file_name"": ""state28.html.content"", ""state_name"": ""state28"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state28.html.content""}","{""file_name"": ""state28.html.tags"", ""state_name"": ""state28"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state28.html.tags""}","{""file_name"": ""state28.html.content_tags"", ""state_name"": ""state28"", ""app_name"": ""mkvkok.hu"", ""path"": ""mkvkok.hu\\state28.html.content_tags""}",1,0.9945888,0.9910446,0.9943562,0.9927138
598,598,megakatcity.com,crawl0,state19,state26,0.427260128,0.394786708,164,23,88,18,630377.89,0.56,39.0,0.54,2,"different pages ,different functionality","{""file_name"": ""state19.html.content"", ""state_name"": ""state19"", ""app_name"": ""megakatcity.com"", ""path"": ""megakatcity.com\\state19.html.content""}","{""file_name"": ""state19.html.tags"", ""state_name"": ""state19"", ""app_name"": ""megakatcity.com"", ""path"": ""megakatcity.com\\state19.html.tags""}","{""file_name"": ""state19.html.content_tags"", ""state_name"": ""state19"", ""app_name"": ""megakatcity.com"", ""path"": ""megakatcity.com\\state19.html.content_tags""}","{""file_name"": ""state26.html.content"", ""state_name"": ""state26"", ""app_name"": ""megakatcity.com"", ""path"": ""megakatcity.com\\state26.html.content""}","{""file_name"": ""state26.html.tags"", ""state_name"": ""state26"", ""app_name"": ""megakatcity.com"", ""path"": ""megakatcity.com\\state26.html.tags""}","{""file_name"": ""state26.html.content_tags"", ""state_name"": ""state26"", ""app_name"": ""megakatcity.com"", ""path"": ""megakatcity.com\\state26.html.content_tags""}",0,0.58327806,0.7874354,0.6619631,0.6719371
599,599,excel-training.de,crawl0,state71,state119,0.298642534,0.165083207,117,17,136,29,24590584.25,0.598977099,53.76106195,0.858385284,2,,"{""file_name"": ""state71.html.content"", ""state_name"": ""state71"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state71.html.content""}","{""file_name"": ""state71.html.tags"", ""state_name"": ""state71"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state71.html.tags""}","{""file_name"": ""state71.html.content_tags"", ""state_name"": ""state71"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state71.html.content_tags""}","{""file_name"": ""state119.html.content"", ""state_name"": ""state119"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state119.html.content""}","{""file_name"": ""state119.html.tags"", ""state_name"": ""state119"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state119.html.tags""}","{""file_name"": ""state119.html.content_tags"", ""state_name"": ""state119"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state119.html.content_tags""}",0,0.68167377,0.6361313,0.8491437,0.6557876
600,600,excel-training.de,crawl0,state152,state173,0.048507463,0.009870919,16,11,27,19,3816.826854,0.074653491,46.8414403,0.844038519,2,,"{""file_name"": ""state152.html.content"", ""state_name"": ""state152"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state152.html.content""}","{""file_name"": ""state152.html.tags"", ""state_name"": ""state152"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state152.html.tags""}","{""file_name"": ""state152.html.content_tags"", ""state_name"": ""state152"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state152.html.content_tags""}","{""file_name"": ""state173.html.content"", ""state_name"": ""state173"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state173.html.content""}","{""file_name"": ""state173.html.tags"", ""state_name"": ""state173"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state173.html.tags""}","{""file_name"": ""state173.html.content_tags"", ""state_name"": ""state173"", ""app_name"": ""excel-training.de"", ""path"": ""excel-training.de\\state173.html.content_tags""}",0,0.46897385,0.94526595,0.7474687,0.62790906
601,601,e-shop-bg.eu,crawl0,state1,state10,0.001310616,0.003243714,8,0,5,2,130.8802419,0.000430143,88.89835321,0.944232204,0,,"{""file_name"": ""state1.html.content"", ""state_name"": ""state1"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state1.html.content""}","{""file_name"": ""state1.html.tags"", ""state_name"": ""state1"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state1.html.tags""}","{""file_name"": ""state1.html.content_tags"", ""state_name"": ""state1"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state1.html.content_tags""}","{""file_name"": ""state10.html.content"", ""state_name"": ""state10"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state10.html.content""}","{""file_name"": ""state10.html.tags"", ""state_name"": ""state10"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state10.html.tags""}","{""file_name"": ""state10.html.content_tags"", ""state_name"": ""state10"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state10.html.content_tags""}",1,0.97878325,0.9917043,0.99245447,0.985957
602,602,e-shop-bg.eu,crawl0,state4,state12,0.0,0.000542667,7,0,5,2,4.764113294,1.0,89.03321976,0.94468828,0,,"{""file_name"": ""state4.html.content"", ""state_name"": ""state4"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state4.html.content""}","{""file_name"": ""state4.html.tags"", ""state_name"": ""state4"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state4.html.tags""}","{""file_name"": ""state4.html.content_tags"", ""state_name"": ""state4"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state4.html.content_tags""}","{""file_name"": ""state12.html.content"", ""state_name"": ""state12"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state12.html.content""}","{""file_name"": ""state12.html.tags"", ""state_name"": ""state12"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state12.html.tags""}","{""file_name"": ""state12.html.content_tags"", ""state_name"": ""state12"", ""app_name"": ""e-shop-bg.eu"", ""path"": ""e-shop-bg.eu\\state12.html.content_tags""}",1,0.9965079,0.99520826,0.99777377,0.99573636
603,603,hoken-clinic.com,crawl0,state1,state5,0.000834725,0.003967651,2,0,0,0,0.0,0.0,83.05413139,1.0,0,,"{""file_name"": ""state1.html.content"", ""state_name"": ""state1"", ""app_name"": ""hoken-clinic.com"", ""path"": ""hoken-clinic.com\\state1.html.content""}","{""file_name"": ""state1.html.tags"", ""state_name"": ""state1"", ""app_name"": ""hoken-clinic.com"", ""path"": ""hoken-clinic.com\\state1.html.tags""}","{""file_name"": ""state1.html.content_tags"", ""state_name"": ""state1"", ""app_name"": ""hoken-clinic.com"", ""path"": ""hoken-clinic.com\\state1.html.content_tags""}","{""file_name"": ""state5.html.content"", ""state_name"": ""state5"", ""app_name"": ""hoken-clinic.com"", ""path"": ""hoken-clinic.com\\state5.html.content""}","{""file_name"": ""state5.html.tags"", ""state_name"": ""state5"", ""app_name"": ""hoken-clinic.com"", ""path"": ""hoken-clinic.com\\state5.html.tags""}","{""file_name"": ""state5.html.content_tags"", ""state_name"": ""state5"", ""app_name"": ""hoken-clinic.com"", ""path"": ""hoken-clinic.com\\state5.html.content_tags""}",1,0.98665947,0.9897867,0.99573696,0.9887724
604,604,profesia.cz,crawl0,state5,state44,0.0,0.081536316,3,0,11,10,18903.7141,0.03320368,87.00682853,0.791200866,0,,"{""file_name"": ""state5.html.content"", ""state_name"": ""state5"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state5.html.content""}","{""file_name"": ""state5.html.tags"", ""state_name"": ""state5"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state5.html.tags""}","{""file_name"": ""state5.html.content_tags"", ""state_name"": ""state5"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state5.html.content_tags""}","{""file_name"": ""state44.html.content"", ""state_name"": ""state44"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state44.html.content""}","{""file_name"": ""state44.html.tags"", ""state_name"": ""state44"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state44.html.tags""}","{""file_name"": ""state44.html.content_tags"", ""state_name"": ""state44"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state44.html.content_tags""}",1,0.9607352,0.9924089,0.99360365,0.9859412
605,605,profesia.cz,crawl0,state24,state44,0.0,0.08462955,3,0,13,13,18242.3747,0.036080563,87.46206373,0.787918162,0,visu,"{""file_name"": ""state24.html.content"", ""state_name"": ""state24"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state24.html.content""}","{""file_name"": ""state24.html.tags"", ""state_name"": ""state24"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state24.html.tags""}","{""file_name"": ""state24.html.content_tags"", ""state_name"": ""state24"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state24.html.content_tags""}","{""file_name"": ""state44.html.content"", ""state_name"": ""state44"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state44.html.content""}","{""file_name"": ""state44.html.tags"", ""state_name"": ""state44"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state44.html.tags""}","{""file_name"": ""state44.html.content_tags"", ""state_name"": ""state44"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state44.html.content_tags""}",1,0.9613135,0.99307364,0.9934379,0.98655224
606,606,profesia.cz,crawl0,state53,state54,0.000676133,0.082012756,2,0,5,7,1897.198863,0.028113456,87.53770739,0.939340572,0,,"{""file_name"": ""state53.html.content"", ""state_name"": ""state53"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state53.html.content""}","{""file_name"": ""state53.html.tags"", ""state_name"": ""state53"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state53.html.tags""}","{""file_name"": ""state53.html.content_tags"", ""state_name"": ""state53"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state53.html.content_tags""}","{""file_name"": ""state54.html.content"", ""state_name"": ""state54"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state54.html.content""}","{""file_name"": ""state54.html.tags"", ""state_name"": ""state54"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state54.html.tags""}","{""file_name"": ""state54.html.content_tags"", ""state_name"": ""state54"", ""app_name"": ""profesia.cz"", ""path"": ""profesia.cz\\state54.html.content_tags""}",1,0.9589522,0.9939124,0.9968269,0.98678863
